7.03454307884811	6.96614013882401
6.54198068723970	5.45110585595165
7.06191400192819	7.50601934052440
6.92437707881414	6.89826995444432
6.55021966104901	7.49004628941455
6.46207399600383	7.51618880865695
6.97299811434814	5.93736071434541
6.95668600886864	8.04710707045643
7.66722338358167	8.17880373101717
7.45179871100287	7.32544114112508
7.30341327238312	7.96982690106727
7.41892801944772	7.89097015680895
7.63804555212514	7.17453731148271
7.81178989369304	7.75410367122150
7.78071894970901	10.7298383228989
9.49704703784416	12.8475583710509
